År;Year;Station;Datum;Behandling;Ruta;Art;Species;Fältkommentar;Slåtter;Ej i trafikverkets artlista (se kommentar);tree.bush
2017;1;Byvalla;20170607;Ytskrapning;3;Glasbjörk;Betula pubescens;;Ej slåtter;;1
2017;1;Byvalla;20170607;Ytskrapning;4;Femfingerört;Potentilla argentea;;Ej slåtter;;0
2017;1;Byvalla;20170607;Ytskrapning;4;Hallon;Rubus idaeus;;Ej slåtter;;1
2017;1;Byvalla;20170607;Ytskrapning;4;Sälg;Salix caprea;;Ej slåtter;;1
2017;1;Byvalla;20170607;Ytskrapning;4;Stormåra;Gallium mollugo;;Ej slåtter;;0
2017;1;Byvalla;20170607;Ytskrapning;4;Ängsklocka;Campanula patula;;Ej slåtter;;0
2017;1;Byvalla;20170607;Ytskrapning;4;Smultron;Fragaria vesca;;Ej slåtter;;0
2017;1;Byvalla;20170607;Ytskrapning;4;Rödklöver;Trifolium pratense;;Ej slåtter;;0
2017;1;Byvalla;20170607;Ytskrapning;4;Prästkrage;Leucanthemum vulgare;;Ej slåtter;;0
2017;1;Byvalla;20170607;Ytskrapning;4;Krypnarv;Sagina procumbens;;Ej slåtter;;0
2017;1;Byvalla;20170607;Ytskrapning;5;Tall;Pinus sylvestris;;Ej slåtter;;1
2017;1;Byvalla;20170607;Ytskrapning;5;Glasbjörk;Betula pubescens;;Ej slåtter;;1
2017;1;Byvalla;20170607;Ytskrapning;5;Rödklöver;Trifolium pratense;;Ej slåtter;;0
2017;1;Byvalla;20170607;Ytskrapning;5;Bergsyra;Rumex acetosella;;Ej slåtter;;0
2017;1;Byvalla;20170607;Ytskrapning;5;Femfingerört;Potentilla argentea;;Ej slåtter;;0
2017;1;Byvalla;20170607;Ytskrapning;5;Renfana;Tanacetum vulgare;;Ej slåtter;;0
2017;1;Byvalla;20170607;Ytskrapning;5;Vitklöver;Trifolium repens;;Ej slåtter;;0
2017;1;Byvalla;20170607;Ytskrapning;5;Stormåra;Gallium mollugo;;Ej slåtter;;0
2017;1;Byvalla;20170607;Ytskrapning;5;Knippfryle;Luzula campestris;;Ej slåtter;;0
2017;1;Byvalla;20170607;Ytskrapning;5;Flockfibbla;Hieracium umbellatum;;Ej slåtter;;0
2017;1;Byvalla;20170607;Ytskrapning;5;Kråkvicker;Vicia cracca;;Ej slåtter;;0
2017;1;Byvalla;20170607;Ytskrapning;6;Tall;Pinus sylvestris;;Ej slåtter;;1
2017;1;Byvalla;20170607;Ytskrapning;6;Smultron;Fragaria vesca;;Ej slåtter;;0
2017;1;Byvalla;20170607;Ytskrapning;6;Åkervädd;Knautia arvensis;;Ej slåtter;;0
2017;1;Byvalla;20170607;Ytskrapning;6;Renfana;Tanacetum vulgare;;Ej slåtter;;0
2017;1;Byvalla;20170607;Ytskrapning;6;Femfingerört;Potentilla argentea;;Ej slåtter;;0
2017;1;Byvalla;20170607;Ytskrapning;6;Kråkvicker;Vicia cracca;;Ej slåtter;;0
2017;1;Byvalla;20170607;Ytskrapning;6;Hagfibbla;Hieracium triviale;;Ej slåtter;;0
2017;1;Byvalla;20170607;Ytskrapning;6;Bergsyra;Rumex acetosella;;Ej slåtter;;0
2017;1;Byvalla;20170607;Ytskrapning;6;Knippfryle;Luzula campestris;;Ej slåtter;;0
2017;1;Byvalla;20170607;Ytskrapning;6;Stormåra;Gallium mollugo;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;1;Tall;Pinus sylvestris;;Slåtter;;1
2017;1;Gustafs;20170710;Ytskrapning;1;Vårtbjörk;Betula pendula;;Slåtter;;1
2017;1;Gustafs;20170710;Ytskrapning;1;Rödklöver;Trifolium pratense;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;1;Getväppling;Anthyllis vulneraria;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;1;Flockfibbla;Hieracium umbellatum;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;1;Åkervädd;Knautia arvensis;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;1;Harklöver;Trifolium arvense;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;1;Sandtrav;Arabidopsis arenosa;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;1;Åkerfräken;Equisetum arvense;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;1;Röllika;Achillea millefolium;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;1;Renfana;Tanacetum vulgare;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;2;Tall;Pinus sylvestris;;Slåtter;;1
2017;1;Gustafs;20170710;Ytskrapning;2;Vårtbjörk;Betula pendula;;Slåtter;;1
2017;1;Gustafs;20170710;Ytskrapning;3;Tall;Pinus sylvestris;;Slåtter;;1
2017;1;Gustafs;20170710;Ytskrapning;3;Vårtbjörk;Betula pendula;;Slåtter;;1
2017;1;Gustafs;20170710;Ytskrapning;4;Renfana;Tanacetum vulgare;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;4;Stormåra;Gallium mollugo;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;4;Getväppling;Anthyllis vulneraria;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;4;Harklöver;Trifolium arvense;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;4;Flockfibbla;Hieracium umbellatum;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;4;Vårtbjörk;Betula pendula;;Slåtter;;1
2017;1;Gustafs;20170710;Ytskrapning;5;Femfingerört;Potentilla argentea;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;5;Åkervädd;Knautia arvensis;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;5;Lupin;Lupinus polyphyllus;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;5;Vårtbjörk;Betula pendula;;Slåtter;;1
2017;1;Gustafs;20170710;Ytskrapning;5;Kråkvicker;Vicia cracca;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;5;Renfana;Tanacetum vulgare;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;5;Harklöver;Trifolium arvense;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;5;Getväppling;Anthyllis vulneraria;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;5;Åkerfräken;Equisetum arvense;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;5;Röllika;Achillea millefolium;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;5;Vitklöver;Trifolium repens;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;5;Flockfibbla;Hieracium umbellatum;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;6;Tall;Pinus sylvestris;;Slåtter;;1
2017;1;Gustafs;20170710;Ytskrapning;6;Lupin;Lupinus polyphyllus;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;6;Vårtbjörk;Betula pendula;;Slåtter;;1
2017;1;Gustafs;20170710;Ytskrapning;6;Rödklöver;Trifolium pratense;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;6;Åkervädd;Knautia arvensis;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;6;Stormåra;Gallium mollugo;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;6;Häckvicker;Vicia sepium;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;6;Harklöver;Trifolium arvense;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;6;Grässtjärnblomma;Stellaria graminea;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;6;Flockfibbla;Hieracium umbellatum;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;6;Fältarv;Cerastium arvense;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;6;Röllika;Achillea millefolium;;Slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;1;Åkervädd;Knautia arvensis;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;1;Renfana;Tanacetum vulgare;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;1;Gulmåra;Galium verum;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;1;Röllika;Achillea millefolium;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;1;Stormåra;Gallium mollugo;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;1;Harklöver;Trifolium arvense;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;2;Vårtbjörk;Betula pendula;;Ej slåtter;;1
2017;1;Gustafs;20170710;Ytskrapning;2;Renfana;Tanacetum vulgare;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;2;Rödklöver;Trifolium pratense;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;2;Kråkvicker;Vicia cracca;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;2;Tall;Pinus sylvestris;;Ej slåtter;;1
2017;1;Gustafs;20170710;Ytskrapning;2;Åkervädd;Knautia arvensis;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;3;Tall;Pinus sylvestris;;Ej slåtter;;1
2017;1;Gustafs;20170710;Ytskrapning;3;Vårtbjörk;Betula pendula;;Ej slåtter;;1
2017;1;Gustafs;20170710;Ytskrapning;4;Vårtbjörk;Betula pendula;;Ej slåtter;;1
2017;1;Gustafs;20170710;Ytskrapning;4;Tall;Pinus sylvestris;;Ej slåtter;;1
2017;1;Gustafs;20170710;Ytskrapning;4;Stormåra;Gallium mollugo;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;4;Flockfibbla;Hieracium umbellatum;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;4;Sandtrav;Arabidopsis arenosa;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;4;Bergsyra;Rumex acetosella;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;5;Vårtbjörk;Betula pendula;;Ej slåtter;;1
2017;1;Gustafs;20170710;Ytskrapning;5;Renfana;Tanacetum vulgare;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;5;Ängsklocka;Campanula patula;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;5;Smällglim;Silene vulgaris;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;5;Rödklöver;Trifolium pratense;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;5;Gråbo;Artemisia vulgaris;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;5;Stormåra;Gallium mollugo;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;5;Tall;Pinus sylvestris;;Ej slåtter;;1
2017;1;Gustafs;20170710;Ytskrapning;5;Kråkvicker;Vicia cracca;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;5;Åkervädd;Knautia arvensis;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;5;Flockfibbla;Hieracium umbellatum;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;6;Vårtbjörk;Betula pendula;;Ej slåtter;;1
2017;1;Gustafs;20170710;Ytskrapning;6;Smällglim;Silene vulgaris;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;6;Åkertistel;Cirsium arvense;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;6;Liten blåklocka;Campanula rotundifolia;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;6;Stormåra;Gallium mollugo;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;6;Rödklöver;Trifolium pratense;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;6;Åkerfräken;Equisetum arvense;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;6;Kråkvicker;Vicia cracca;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;6;Grässtjärnblomma;Stellaria graminea;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;6;Maskros;Taraxacum sp.;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;6;Röllika;Achillea millefolium;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;6;Ängsklocka;Campanula patula;;Ej slåtter;;0
2017;1;Gustafs;20170710;Ytskrapning;6;Åkervädd;Knautia arvensis;;Ej slåtter;;0
2016;1;Kopparberg;20160817;Ytskrapning;1;Backskärvfrö;Noccaea caerulescens;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;1;Bergsyra;Rumex acetosella;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;1;Blåeld;Echium vulgare;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;1;Kanadensiskt gullris;Solidago canadensis;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;1;Kråkvicker;Vicia cracca;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;1;Kvickrot;Elytrigia repens;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;1;Maskros;Taraxacum sp.;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;1;Röllika;Achillea millefolium;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;1;Smällglim;Silene vulgaris;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;1;Stormåra;Gallium mollugo;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;1;Storven;Agrostis gigantea;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;1;Åkerfräken;Equisetum arvense;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;1;Åkervädd;Knautia arvensis;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;1;Ängsklocka;Campanula patula;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;2;Agrostis sp.;Agrostis sp.;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;2;Backskärvfrö;Noccaea caerulescens;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;2;Bergsyra;Rumex acetosella;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;2;Hundäxing;Dactylis glomerata;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;2;Kanadensiskt gullris;Solidago canadensis;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;2;Kråkvicker;Vicia cracca;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;2;Kvickrot;Elytrigia repens;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;2;Röllika;Achillea millefolium;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;2;Stormåra;Gallium mollugo;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;2;Storven;Agrostis gigantea;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;2;Åkerfräken;Equisetum arvense;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;2;Åkervädd;Knautia arvensis;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;2;Ängsklocka;Campanula patula;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;3;Backskärvfrö;Noccaea caerulescens;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;3;Bergsyra;Rumex acetosella;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;3;Björk sp.;Björk sp.;liten groddplanta;;;0
2016;1;Kopparberg;20160817;Ytskrapning;3;Grässtjärnblomma;Stellaria graminea;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;3;Kråkvicker;Vicia cracca;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;3;Kvickrot;Elytrigia repens;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;3;Röllika;Achillea millefolium;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;3;Stormåra;Gallium mollugo;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;3;Storven;Agrostis gigantea;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;3;Trifolium sp.;Trifolium sp.;alsikeklöver hittad i området;;;0
2016;1;Kopparberg;20160817;Ytskrapning;3;Åkerfräken;Equisetum arvense;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;3;Åkervädd;Knautia arvensis;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;3;Ängsfryle;Luzula multiflora;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;3;Ängsklocka;Campanula patula;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;4;Agrostis sp.;Agrostis sp.;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;4;Backskärvfrö;Noccaea caerulescens;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;4;Bergsyra;Rumex acetosella;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;4;Björk sp.;Björk sp.;liten groddplanta;;;0
2016;1;Kopparberg;20160817;Ytskrapning;4;Hieracium sp.;Hieracium sp.;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;4;Kanadensiskt gullris;Solidago canadensis;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;4;Kråkvicker;Vicia cracca;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;4;Kvickrot;Elytrigia repens;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;4;Maskros;Taraxacum sp.;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;4;Oenothera sp.;Oenothera sp.;bladrosett;;;0
2016;1;Kopparberg;20160817;Ytskrapning;4;Röllika;Achillea millefolium;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;4;Salix sp.;Salix sp.;;;;1
2016;1;Kopparberg;20160817;Ytskrapning;4;Stormåra;Gallium mollugo;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;4;Storven;Agrostis gigantea;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;4;Åkerfräken;Equisetum arvense;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;4;Ängsfryle;Luzula multiflora;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;5;Agrostis sp.;Agrostis sp.;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;5;Bergsyra;Rumex acetosella;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;5;Hönsarv;Cerastium fontanum;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;5;Krypnarv;Sagina procumbens;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;5;Kråkvicker;Vicia cracca;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;5;Kvickrot;Elytrigia repens;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;5;Röllika;Achillea millefolium;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;5;Salix sp.;Salix sp.;;;;1
2016;1;Kopparberg;20160817;Ytskrapning;5;Smällglim;Silene vulgaris;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;5;Stormåra;Gallium mollugo;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;5;Storven;Agrostis gigantea;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;5;Vanlig femfingerört;Potentilla argentea var. argentea;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;5;Åkerfräken;Equisetum arvense;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;5;Åkervädd;Knautia arvensis;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;5;Ängsfryle;Luzula multiflora;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;5;Ängsklocka;Campanula patula;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;5;Ängssyra;Rumex acetosa;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;6;Agrostis sp.;Agrostis sp.;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;6;Backskärvfrö;Noccaea caerulescens;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;6;Bergsyra;Rumex acetosella;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;6;Björk sp.;Björk sp.;liten groddplanta;;;0
2016;1;Kopparberg;20160817;Ytskrapning;6;Hieracium sp.;Hieracium sp.;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;6;Hönsarv;Cerastium fontanum;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;6;Kanadensiskt gullris;Solidago canadensis;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;6;Kvickrot;Elytrigia repens;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;6;Röllika;Achillea millefolium;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;6;Salix sp.;Salix sp.;;;;1
2016;1;Kopparberg;20160817;Ytskrapning;6;Smällglim;Silene vulgaris;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;6;Spirea sp.;Spirea sp.;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;6;Stormåra;Gallium mollugo;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;6;Storven;Agrostis gigantea;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;6;Vanlig femfingerört;Potentilla argentea var. argentea;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;6;Åkerfräken;Equisetum arvense;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;6;Åkervädd;Knautia arvensis;;;;0
2016;1;Kopparberg;20160817;Ytskrapning;6;Ängsklocka;Campanula patula;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Asp;Populus tremula;;;;1
2016;1;Krampen;20160815;Ytskrapning;1;Berggröe;Poa compressa;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Blomsterlupin;Lupinus polyphyllus;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Carex sp.;Carex sp.;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Flockfibbla;Hieracium umbellatum;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Getväppling;Anthyllis vulneraria;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Björk sp.;Björk sp.;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Gråbo;Artemisia vulgaris;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Harstarr;Carex leporina;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Hundäxing;Dactylis glomerata;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Knytling;Herniaria glabra;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Käringtand;Lotus corniculatus;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Liten blåklocka;Campanula rotundifolia;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Poaceae;Poaceae;Steril med inrullade gröna blad (platta);;;0
2016;1;Krampen;20160815;Ytskrapning;1;Rödklöver;Trifolium pratense;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Rödsvingel;Festuca rubra;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Röllika;Achillea millefolium;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Salix sp.;Salix sp.;;;;1
2016;1;Krampen;20160815;Ytskrapning;1;Spirea sp.;Spirea sp.;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Stormåra;Gallium mollugo;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Storven;Agrostis gigantea;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Strimsporre;Linaria repens;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Tall;Pinus sylvestris;;;;1
2016;1;Krampen;20160815;Ytskrapning;1;Vanlig femfingerört;Potentilla argentea var. argentea;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Vitklöver;Trifolium repens;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Vårfryle;Luzula pilosa;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Björk sp.;Björk sp.;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Åkerfräken;Equisetum arvense;;;;0
2016;1;Krampen;20160815;Ytskrapning;1;Äkta johannesört;Hypericum perforatum;;;;0
2016;1;Krampen;20160815;Ytskrapning;2;Berggröe;Poa compressa;;;;0
2016;1;Krampen;20160815;Ytskrapning;2;Bergsyra;Rumex acetosella;;;;0
2016;1;Krampen;20160815;Ytskrapning;2;Blomsterlupin;Lupinus polyphyllus;;;;0
2016;1;Krampen;20160815;Ytskrapning;2;Flockfibbla;Hieracium umbellatum;;;;0
2016;1;Krampen;20160815;Ytskrapning;2;Getväppling;Anthyllis vulneraria;;;;0
2016;1;Krampen;20160815;Ytskrapning;2;Björk sp.;Björk sp.;;;;0
2016;1;Krampen;20160815;Ytskrapning;2;Gulsporre;Linaria vulgaris;;;;0
2016;1;Krampen;20160815;Ytskrapning;2;Harstarr;Carex leporina;;;;0
2016;1;Krampen;20160815;Ytskrapning;2;Knytling;Herniaria glabra;;;;0
2016;1;Krampen;20160815;Ytskrapning;2;Käringtand;Lotus corniculatus;;;;0
2016;1;Krampen;20160815;Ytskrapning;2;Liten blåklocka;Campanula rotundifolia;;;;0
2016;1;Krampen;20160815;Ytskrapning;2;Poa sp.;Poaceae;Steril. Möjligen Festuca sp.;;;0
2016;1;Krampen;20160815;Ytskrapning;2;Poaceae;Poaceae;;;;0
2016;1;Krampen;20160815;Ytskrapning;2;Rödsvingel;Festuca rubra;;;;0
2016;1;Krampen;20160815;Ytskrapning;2;Röllika;Achillea millefolium;;;;0
2016;1;Krampen;20160815;Ytskrapning;2;Salix sp.;Salix sp.;;;;1
2016;1;Krampen;20160815;Ytskrapning;2;Smultron;Fragaria vesca;;;;0
2016;1;Krampen;20160815;Ytskrapning;2;Spirea sp.;Spirea sp.;;;;0
2016;1;Krampen;20160815;Ytskrapning;2;Stormåra;Gallium mollugo;;;;0
2016;1;Krampen;20160815;Ytskrapning;2;Storven;Agrostis gigantea;;;;0
2016;1;Krampen;20160815;Ytskrapning;2;Tall;Pinus sylvestris;;;;1
2016;1;Krampen;20160815;Ytskrapning;2;Vanlig femfingerört;Potentilla argentea var. argentea;;;;0
2016;1;Krampen;20160815;Ytskrapning;2;Vitklöver;Trifolium repens;;;;0
2016;1;Krampen;20160815;Ytskrapning;2;Vårfryle;Luzula pilosa;;;;0
2016;1;Krampen;20160815;Ytskrapning;2;Äkta johannesört;Hypericum perforatum;;;;0
2016;1;Krampen;20160815;Ytskrapning;2;Ängsklocka;Campanula patula;;;;0
2016;1;Krampen;20160815;Ytskrapning;3;Berggröe;Poa compressa;;;;0
2016;1;Krampen;20160815;Ytskrapning;3;Bergrör;Calamagrostis epigejos;;;;0
2016;1;Krampen;20160815;Ytskrapning;3;Blomsterlupin;Lupinus polyphyllus;;;;0
2016;1;Krampen;20160815;Ytskrapning;3;Flockfibbla;Hieracium umbellatum;;;;0
2016;1;Krampen;20160815;Ytskrapning;3;Getväppling;Anthyllis vulneraria;;;;0
2016;1;Krampen;20160815;Ytskrapning;3;Gråbo;Artemisia vulgaris;;;;0
2016;1;Krampen;20160815;Ytskrapning;3;Gulsporre;Linaria vulgaris;;;;0
2016;1;Krampen;20160815;Ytskrapning;3;Knytling;Herniaria glabra;;;;0
2016;1;Krampen;20160815;Ytskrapning;3;Käringtand;Lotus corniculatus;;;;0
2016;1;Krampen;20160815;Ytskrapning;3;Liten blåklocka;Campanula rotundifolia;;;;0
2016;1;Krampen;20160815;Ytskrapning;3;Poa sp.;Poaceae;Steril, rännformiga blekgröna blad;;;0
2016;1;Krampen;20160815;Ytskrapning;3;Rödnarv;Spergularia rubra;;;;0
2016;1;Krampen;20160815;Ytskrapning;3;Röllika;Achillea millefolium;;;;0
2016;1;Krampen;20160815;Ytskrapning;3;Salix sp.;Salix sp.;;;;1
2016;1;Krampen;20160815;Ytskrapning;3;Sandtrav;Arabidopsis arenosa;;;;0
2016;1;Krampen;20160815;Ytskrapning;3;Spirea sp.;Spirea sp.;;;;0
